market,symbol,quality_components,value_components,growth_components,momentum_components,low_risk_components,factor_count,core_factor_count,eligible_for_composite,component_count
us,CCBG.NB,0,0,0,0,0,0,0,False,0
us,CCC,1,3,0,2,1,4,3,True,7
us,CCC.NB,0,0,0,0,0,0,0,False,0
us,CCCC,1,3,0,2,1,4,3,True,7
us,CCCC.NB,0,0,0,0,0,0,0,False,0
us,CCCX,1,2,0,0,0,2,1,False,3
us,CCCX.NB,0,0,0,0,0,0,0,False,0
us,CCCXW,0,2,0,0,0,1,1,False,2
us,CCEC,1,3,0,2,1,4,3,True,7
us,CCEC.NB,0,0,0,0,0,0,0,False,0
us,CCEL,1,0,0,2,1,3,2,False,4
us,CCEL.NB,0,0,0,0,0,0,0,False,0
us,CCEP,1,3,0,2,1,4,3,True,7
us,CCEP.NB,0,0,0,0,0,0,0,False,0
us,CCF.NB,0,0,0,0,0,0,0,False,0
us,CCG,1,3,0,2,1,4,3,True,7
us,CCG.NB,0,0,0,0,0,0,0,False,0
us,CCGWW,0,2,0,2,1,3,3,True,5
us,CCHH,1,3,0,1,0,3,2,False,5
us,CCHH.NB,0,0,0,0,0,0,0,False,0
us,CCI,1,0,0,2,1,3,2,False,4
us,CCI.NB,0,0,0,0,0,0,0,False,0
us,CCIA,0,0,0,2,0,1,1,False,2
us,CCID,0,0,0,1,0,1,1,False,1
us,CCIF.NB,0,0,0,0,0,0,0,False,0
us,CCII,1,0,0,1,0,2,1,False,2
us,CCII.NB,0,0,0,0,0,0,0,False,0
us,CCIIU,0,2,0,1,0,2,2,False,3
us,CCIIW,0,2,0,1,0,2,2,False,3
us,CCIX,1,0,0,2,0,2,1,False,3
us,CCIX.NB,0,0,0,0,0,0,0,False,0
us,CCIXU,1,2,0,2,0,3,2,False,5
us,CCIXU.NB,0,0,0,0,0,0,0,False,0
us,CCIXW,0,2,0,2,0,2,2,False,4
us,CCI_PA,0,0,0,0,0,0,0,False,0
us,CCJ,1,3,0,2,1,4,3,True,7
us,CCJ.NB,0,0,0,0,0,0,0,False,0
us,CCK,1,0,0,2,1,3,2,False,4
us,CCK.NB,0,0,0,0,0,0,0,False,0
us,CCL,1,0,0,2,1,3,2,False,4
us,CCL.NB,0,0,0,0,0,0,0,False,0
us,CCLD,1,3,0,2,1,4,3,True,7
us,CCLD.NB,0,0,0,0,0,0,0,False,0
us,CCLDO,0,3,0,2,1,3,3,True,6
us,CCLDP,0,0,0,0,0,0,0,False,0
us,CCLV,0,0,0,0,0,0,0,False,0
us,CCM,1,2,0,2,1,4,3,True,6
us,CCM.NB,0,0,0,0,0,0,0,False,0
us,CCNE,0,0,0,2,1,2,2,False,3
us,CCNE.NB,0,0,0,0,0,0,0,False,0
us,CCNEP,0,0,0,2,1,2,2,False,3
us,CCO,1,2,0,2,1,4,3,True,6
us,CCO.NB,0,0,0,0,0,0,0,False,0
us,CCOI,1,2,0,2,1,4,3,True,6
us,CCOI.NB,0,0,0,0,0,0,0,False,0
us,CCRD,0,0,0,2,1,2,2,False,3
us,CCRN,1,3,0,2,1,4,3,True,7
us,CCRN.NB,0,0,0,0,0,0,0,False,0
us,CCS,1,0,0,2,1,3,2,False,4
us,CCS.NB,0,0,0,0,0,0,0,False,0
us,CCSI,1,3,0,2,1,4,3,True,7
us,CCSI.NB,0,0,0,0,0,0,0,False,0
us,CCTG,1,3,0,2,0,3,2,False,6
us,CCTG.NB,0,0,0,0,0,0,0,False,0
us,CCTS,1,0,0,2,0,2,1,False,3
us,CCTS.NB,0,0,0,0,0,0,0,False,0
us,CCU,1,3,0,2,1,4,3,True,7
us,CCU.NB,0,0,0,0,0,0,0,False,0
us,CCXI,1,0,0,0,0,1,0,False,1
us,CCXI.NB,0,0,0,0,0,0,0,False,0
us,CCXIU,1,0,0,0,0,1,0,False,1
us,CCXIU.NB,0,0,0,0,0,0,0,False,0
us,CCXIW,0,0,0,0,0,0,0,False,0
us,CD,1,3,0,2,1,4,3,True,7
us,CD.NB,0,0,0,0,0,0,0,False,0
us,CDAQ,1,0,0,2,0,2,1,False,3
us,CDAQ.NB,0,0,0,0,0,0,0,False,0
us,CDE,1,3,0,2,1,4,3,True,7
us,CDE.NB,0,0,0,0,0,0,0,False,0
us,CDIO,1,0,0,2,1,3,2,False,4
us,CDIO.NB,0,0,0,0,0,0,0,False,0
us,CDIOW,0,3,0,2,1,3,3,True,6
us,CDLR,1,3,0,2,0,3,2,False,6
us,CDLR.NB,0,0,0,0,0,0,0,False,0
us,CDLX,1,2,0,2,1,4,3,True,6
us,CDLX.NB,0,0,0,0,0,0,0,False,0
us,CDMO,1,0,0,2,1,3,2,False,4
us,CDMO.NB,0,0,0,0,0,0,0,False,0
us,CDNA,1,3,0,2,1,4,3,True,7
us,CDNA.NB,0,0,0,0,0,0,0,False,0
us,CDNL,1,2,0,1,0,3,2,False,4
us,CDNL.NB,0,0,0,0,0,0,0,False,0
us,CDNS,1,0,0,2,1,3,2,False,4
us,CDNS.NB,0,0,0,0,0,0,0,False,0
us,CDP,1,0,0,2,1,3,2,False,4
us,CDP.NB,0,0,0,0,0,0,0,False,0
us,CDRE,1,3,0,2,1,4,3,True,7
us,CDRE.NB,0,0,0,0,0,0,0,False,0
us,CDRO,1,0,0,2,1,3,2,False,4
us,CDRO.NB,0,0,0,0,0,0,0,False,0
us,CDROW,0,1,0,2,1,3,3,True,4
us,CDR_PB,1,2,0,2,1,4,3,True,6
us,CDR_PB.NB,0,0,0,0,0,0,0,False,0
us,CDR_PC,1,2,0,2,1,4,3,True,6
us,CDR_PC.NB,0,0,0,0,0,0,0,False,0
us,CDT,1,1,0,2,1,4,3,True,5
us,CDT.NB,0,0,0,0,0,0,0,False,0
us,CDTG,1,3,0,2,0,3,2,False,6
us,CDTG.NB,0,0,0,0,0,0,0,False,0
us,CDTTW,0,1,0,2,1,3,3,True,4
us,CDTX,1,0,0,2,1,3,2,False,4
us,CDTX.NB,0,0,0,0,0,0,0,False,0
us,CDW,1,3,0,2,1,4,3,True,7
us,CDW.NB,0,0,0,0,0,0,0,False,0
us,CDXS,1,3,0,2,1,4,3,True,7
us,CDXS.NB,0,0,0,0,0,0,0,False,0
us,CDZI,1,3,0,2,1,4,3,True,7
us,CDZI.NB,0,0,0,0,0,0,0,False,0
us,CDZIP,0,3,0,2,1,3,3,True,6
us,CE,1,3,0,2,1,4,3,True,7
us,CE.NB,0,0,0,0,0,0,0,False,0
us,CECO,1,3,0,2,1,4,3,True,7
us,CECO.NB,0,0,0,0,0,0,0,False,0
us,CEFD,0,0,0,2,1,2,2,False,3
us,CEG,1,3,0,2,1,4,3,True,7
us,CEG.NB,0,0,0,0,0,0,0,False,0
us,CEI,1,0,0,2,1,3,2,False,4
us,CEI.NB,0,0,0,0,0,0,0,False,0
us,CEL,1,0,0,0,0,1,0,False,1
us,CEL.NB,0,0,0,0,0,0,0,False,0
us,CELC,1,2,0,2,1,4,3,True,6
us,CELC.NB,0,0,0,0,0,0,0,False,0
us,CELG_R,0,3,0,2,1,3,3,True,6
us,CELH,1,3,0,2,1,4,3,True,7
us,CELH.NB,0,0,0,0,0,0,0,False,0
us,CELU,1,2,0,2,1,4,3,True,6
us,CELU.NB,0,0,0,0,0,0,0,False,0
us,CELUW,0,3,0,2,1,3,3,True,6
us,CELZ,1,3,0,2,1,4,3,True,7
us,CELZ.NB,0,0,0,0,0,0,0,False,0
us,CENN,1,3,0,2,1,4,3,True,7
us,CENN.NB,0,0,0,0,0,0,0,False,0
us,CENT,1,0,0,2,1,3,2,False,4
us,CENT.NB,0,0,0,0,0,0,0,False,0
us,CENTA,1,0,0,2,1,3,2,False,4
us,CENTA.NB,0,0,0,0,0,0,0,False,0
us,CENX,1,3,0,2,1,4,3,True,7
us,CENX.NB,0,0,0,0,0,0,0,False,0
us,CEPF,1,2,0,1,0,3,2,False,4
us,CEPF.NB,0,0,0,0,0,0,0,False,0
us,CEPL,0,2,0,2,0,2,2,False,4
us,CEPO,1,2,0,2,0,3,2,False,5
us,CEPO.NB,0,0,0,0,0,0,0,False,0
us,CEPS,1,1,0,0,0,2,1,False,2
us,CEPS.NB,0,0,0,0,0,0,0,False,0
us,CEPT,1,2,0,2,0,3,2,False,5
us,CEPT.NB,0,0,0,0,0,0,0,False,0
us,CEPU,1,3,0,2,1,4,3,True,7
us,CEPU.NB,0,0,0,0,0,0,0,False,0
us,CEPV,1,2,0,1,0,3,2,False,4
us,CEPV.NB,0,0,0,0,0,0,0,False,0
us,CERE,1,0,0,2,1,3,2,False,4
us,CERE.NB,0,0,0,0,0,0,0,False,0
us,CERO,0,0,0,2,1,2,2,False,3
us,CERS,1,3,0,2,1,4,3,True,7
us,CERS.NB,0,0,0,0,0,0,0,False,0
us,CERT,1,3,0,2,1,4,3,True,7
us,CERT.NB,0,0,0,0,0,0,0,False,0
us,CETX,1,0,0,2,1,3,2,False,4
us,CETX.NB,0,0,0,0,0,0,0,False,0
us,CETY,1,3,0,2,1,4,3,True,7
us,CETY.NB,0,0,0,0,0,0,0,False,0
us,CEVA,1,3,0,2,1,4,3,True,7
us,CEVA.NB,0,0,0,0,0,0,0,False,0
us,CF,1,3,0,2,1,4,3,True,7
us,CF.NB,0,0,0,0,0,0,0,False,0
us,CFB,1,0,0,2,1,3,2,False,4
us,CFB.NB,0,0,0,0,0,0,0,False,0
us,CFBK,0,3,0,2,1,3,3,True,6
us,CFBK.NB,0,0,0,0,0,0,0,False,0
us,CFFI,0,1,0,2,1,3,3,True,4
us,CFFI.NB,0,0,0,0,0,0,0,False,0
us,CFFN,0,1,0,2,1,3,3,True,4
us,CFFN.NB,0,0,0,0,0,0,0,False,0
us,CFFS,1,0,0,2,0,2,1,False,3
us,CFFS.NB,0,0,0,0,0,0,0,False,0
us,CFG,0,0,0,2,1,2,2,False,3
us,CFG.NB,0,0,0,0,0,0,0,False,0
us,CFG_PD,0,0,0,2,1,2,2,False,3
us,CFG_PD.NB,0,0,0,0,0,0,0,False,0
us,CFG_PE,0,0,0,2,1,2,2,False,3
us,CFG_PH,0,0,0,2,0,1,1,False,2
us,CFG_PI,0,0,0,2,0,1,1,False,2
us,CFLT,1,0,0,2,1,3,2,False,4
us,CFLT.NB,0,0,0,0,0,0,0,False,0
us,CFMS.NB,0,0,0,0,0,0,0,False,0
us,CFND,1,3,0,1,0,3,2,False,5
us,CFND.NB,0,0,0,0,0,0,0,False,0
us,CFR,0,3,0,2,1,3,3,True,6
us,CFR.NB,0,0,0,0,0,0,0,False,0
us,CFRX.NB,0,0,0,0,0,0,0,False,0
us,CFR_PA,0,0,0,0,0,0,0,False,0
us,CFR_PB,0,3,0,2,1,3,3,True,6
us,CFSB,1,0,0,2,1,3,2,False,4
us,CFSB.NB,0,0,0,0,0,0,0,False,0
us,CFTR_PA,0,0,0,0,0,0,0,False,0
us,CG,1,3,0,2,1,4,3,True,7
us,CG.NB,0,0,0,0,0,0,0,False,0
us,CGAU,1,1,0,2,1,4,3,True,5
us,CGAU.NB,0,0,0,0,0,0,0,False,0
us,CGBD,1,3,0,2,1,4,3,True,7
us,CGBD.NB,0,0,0,0,0,0,0,False,0
us,CGC,1,3,0,2,1,4,3,True,7
us,CGC.NB,0,0,0,0,0,0,0,False,0
us,CGCTU,0,2,0,2,0,2,2,False,4
us,CGCTW,0,2,0,2,0,2,2,False,4
us,CGEM,1,2,0,2,1,4,3,True,6
us,CGEM.NB,0,0,0,0,0,0,0,False,0
us,CGEN,1,3,0,2,1,4,3,True,7
us,CGEN.NB,0,0,0,0,0,0,0,False,0
us,CGGJ,1,0,0,0,0,1,0,False,1
us,CGGJ.NB,0,0,0,0,0,0,0,False,0
us,CGNT,1,3,0,2,1,4,3,True,7
us,CGNT.NB,0,0,0,0,0,0,0,False,0
us,CGNX,1,3,0,2,1,4,3,True,7
us,CGNX.NB,0,0,0,0,0,0,0,False,0
us,CGON,1,3,0,2,0,3,2,False,6
us,CGON.NB,0,0,0,0,0,0,0,False,0
us,CGRD,0,0,0,0,0,0,0,False,0
us,CGTL,1,3,0,2,0,3,2,False,6
us,CGTL.NB,0,0,0,0,0,0,0,False,0
us,CGTX,1,2,0,2,1,4,3,True,6
us,CGTX.NB,0,0,0,0,0,0,0,False,0
us,CHA,1,3,0,2,0,3,2,False,6
us,CHA.NB,0,0,0,0,0,0,0,False,0
us,CHACR,0,0,0,1,0,1,1,False,1
us,CHACU,0,0,0,1,0,1,1,False,1
us,CHAI,1,2,0,2,1,4,3,True,6
us,CHAI.NB,0,0,0,0,0,0,0,False,0
us,CHAR,1,1,0,2,0,3,2,False,4
us,CHAR.NB,0,0,0,0,0,0,0,False,0
us,CHARR,0,2,0,2,0,2,2,False,4
us,CHARU,0,2,0,2,0,2,2,False,4
us,CHCI,1,3,0,2,1,4,3,True,7
us,CHCI.NB,0,0,0,0,0,0,0,False,0
us,CHCO,0,0,0,2,1,2,2,False,3
us,CHCO.NB,0,0,0,0,0,0,0,False,0
us,CHCT,1,3,0,2,1,4,3,True,7
us,CHCT.NB,0,0,0,0,0,0,0,False,0
us,CHD,1,3,0,2,1,4,3,True,7
us,CHD.NB,0,0,0,0,0,0,0,False,0
us,CHDN,1,0,0,2,1,3,2,False,4
us,CHDN.NB,0,0,0,0,0,0,0,False,0
us,CHE,1,1,0,2,1,4,3,True,5
us,CHE.NB,0,0,0,0,0,0,0,False,0
us,CHEC,1,0,0,1,0,2,1,False,2
us,CHEC.NB,0,0,0,0,0,0,0,False,0
us,CHECU,0,0,0,0,0,0,0,False,0
us,CHECW,0,0,0,1,0,1,1,False,1
us,CHEF,1,0,0,2,1,3,2,False,4
us,CHEF.NB,0,0,0,0,0,0,0,False,0
us,CHEK,1,2,0,2,1,4,3,True,6
us,CHEK.NB,0,0,0,0,0,0,0,False,0
us,CHGA,1,0,0,2,1,3,2,False,4
us,CHGA.NB,0,0,0,0,0,0,0,False,0
us,CHGG,1,3,0,2,1,4,3,True,7
us,CHGG.NB,0,0,0,0,0,0,0,False,0
us,CHH,1,3,0,2,1,4,3,True,7
us,CHH.NB,0,0,0,0,0,0,0,False,0
us,CHIHO,0,0,0,0,0,0,0,False,0
us,CHK,1,0,0,2,1,3,2,False,4
us,CHK.NB,0,0,0,0,0,0,0,False,0
us,CHKP,1,3,0,2,1,4,3,True,7
us,CHKP.NB,0,0,0,0,0,0,0,False,0
us,CHK_PD,0,0,0,0,0,0,0,False,0
us,CHLW,0,0,0,0,0,0,0,False,0
us,CHMG,0,0,0,2,1,2,2,False,3
us,CHMG.NB,0,0,0,0,0,0,0,False,0
us,CHMI,1,3,0,2,1,4,3,True,7
us,CHMI.NB,0,0,0,0,0,0,0,False,0
us,CHMI_PA,1,3,0,2,1,4,3,True,7
us,CHMI_PA.NB,0,0,0,0,0,0,0,False,0
us,CHMI_PB,1,3,0,2,1,4,3,True,7
us,CHMI_PB.NB,0,0,0,0,0,0,0,False,0
us,CHNR,1,2,0,2,1,4,3,True,6
us,CHNR.NB,0,0,0,0,0,0,0,False,0
us,CHO,0,0,0,0,0,0,0,False,0
us,CHON,0,0,0,0,0,0,0,False,0
us,CHOW,1,3,0,1,0,3,2,False,5
us,CHOW.NB,0,0,0,0,0,0,0,False,0
us,CHPG,1,0,0,2,0,2,1,False,3
us,CHPG.NB,0,0,0,0,0,0,0,False,0
us,CHPGR,0,0,0,1,0,1,1,False,1
us,CHPGU,1,0,0,2,0,2,1,False,3
us,CHPGU.NB,0,0,0,0,0,0,0,False,0
us,CHPT,1,3,0,2,1,4,3,True,7
us,CHPT.NB,0,0,0,0,0,0,0,False,0
us,CHR,1,3,0,2,1,4,3,True,7
us,CHR.NB,0,0,0,0,0,0,0,False,0
us,CHRA.NB,0,0,0,0,0,0,0,False,0
us,CHRD,1,3,0,2,1,4,3,True,7
us,CHRD.NB,0,0,0,0,0,0,0,False,0
us,CHRN,1,0,0,2,1,3,2,False,4
us,CHRN.NB,0,0,0,0,0,0,0,False,0
us,CHRS,1,3,0,2,1,4,3,True,7
us,CHRS.NB,0,0,0,0,0,0,0,False,0
us,CHRW,1,2,0,2,1,4,3,True,6
us,CHRW.NB,0,0,0,0,0,0,0,False,0
us,CHSCL,1,0,0,2,1,3,2,False,4
us,CHSCL.NB,0,0,0,0,0,0,0,False,0
us,CHSCM,1,0,0,2,1,3,2,False,4
us,CHSCM.NB,0,0,0,0,0,0,0,False,0
us,CHSCN,1,0,0,2,1,3,2,False,4
us,CHSCN.NB,0,0,0,0,0,0,0,False,0
us,CHSCO,1,0,0,2,1,3,2,False,4
us,CHSCO.NB,0,0,0,0,0,0,0,False,0
us,CHSCP,1,0,0,2,1,3,2,False,4
us,CHSCP.NB,0,0,0,0,0,0,0,False,0
us,CHSN,1,3,0,2,1,4,3,True,7
us,CHSN.NB,0,0,0,0,0,0,0,False,0
us,CHT,1,3,0,2,1,4,3,True,7
us,CHT.NB,0,0,0,0,0,0,0,False,0
us,CHTR,1,0,0,2,1,3,2,False,4
us,CHTR.NB,0,0,0,0,0,0,0,False,0
us,CHUY,1,0,0,2,1,3,2,False,4
us,CHUY.NB,0,0,0,0,0,0,0,False,0
us,CHWY,1,3,0,2,1,4,3,True,7
us,CHWY.NB,0,0,0,0,0,0,0,False,0
us,CHYM,1,3,0,2,0,3,2,False,6
us,CHYM.NB,0,0,0,0,0,0,0,False,0
us,CI,1,3,0,2,1,4,3,True,7
us,CI.NB,0,0,0,0,0,0,0,False,0
us,CIA,1,3,0,2,1,4,3,True,7
us,CIA.NB,0,0,0,0,0,0,0,False,0
us,CIAN.NB,0,0,0,0,0,0,0,False,0
us,CIB,1,3,0,2,1,4,3,True,7
us,CIB.NB,0,0,0,0,0,0,0,False,0
us,CICB,0,3,0,2,0,2,2,False,5
us,CICC,0,3,0,0,0,1,1,False,3
us,CIEN,1,0,0,2,1,3,2,False,4
us,CIEN.NB,0,0,0,0,0,0,0,False,0
us,CIFR,1,3,0,2,1,4,3,True,7
us,CIFR.NB,0,0,0,0,0,0,0,False,0
us,CIG,1,3,0,2,1,4,3,True,7
us,CIG.NB,0,0,0,0,0,0,0,False,0
us,CIGC,1,3,0,2,1,4,3,True,7
us,CIGC.NB,0,0,0,0,0,0,0,False,0
us,CIGI,1,3,0,2,1,4,3,True,7
us,CIGI.NB,0,0,0,0,0,0,0,False,0
us,CIGL,1,3,0,2,0,3,2,False,6
us,CIGL.NB,0,0,0,0,0,0,0,False,0
us,CIIT,1,1,0,2,1,4,3,True,5
us,CIIT.NB,0,0,0,0,0,0,0,False,0
us,CIM,1,0,0,2,1,3,2,False,4
us,CIM.NB,0,0,0,0,0,0,0,False,0
us,CIMN,0,3,0,2,0,2,2,False,5
us,CIMO,0,3,0,2,0,2,2,False,5
us,CIMP,0,3,0,1,0,2,2,False,4
us,CIM_PA,1,3,0,2,1,4,3,True,7
us,CIM_PA.NB,0,0,0,0,0,0,0,False,0
us,CIM_PB,1,3,0,2,1,4,3,True,7
us,CIM_PB.NB,0,0,0,0,0,0,0,False,0
us,CIM_PC,1,3,0,2,1,4,3,True,7
us,CIM_PC.NB,0,0,0,0,0,0,0,False,0
us,CIM_PD,1,3,0,2,1,4,3,True,7
us,CIM_PD.NB,0,0,0,0,0,0,0,False,0
us,CINF,1,0,0,2,1,3,2,False,4
us,CINF.NB,0,0,0,0,0,0,0,False,0
us,CING,1,0,0,2,1,3,2,False,4
us,CING.NB,0,0,0,0,0,0,0,False,0
us,CINGW,0,2,0,2,1,3,3,True,5
us,CINT,1,3,0,2,1,4,3,True,7
us,CINT.NB,0,0,0,0,0,0,0,False,0
us,CIO,1,0,0,2,1,3,2,False,4
us,CIO.NB,0,0,0,0,0,0,0,False,0
us,CION,1,0,0,2,1,3,2,False,4
us,CION.NB,0,0,0,0,0,0,0,False,0
us,CIO_PA,1,0,0,2,1,3,2,False,4
us,CIO_PA.NB,0,0,0,0,0,0,0,False,0
us,CIRC,1,0,0,2,1,3,2,False,4
us,CIRC.NB,0,0,0,0,0,0,0,False,0
us,CISO,1,3,0,2,1,4,3,True,7
us,CISO.NB,0,0,0,0,0,0,0,False,0
us,CISS,1,3,0,2,0,3,2,False,6
us,CISS.NB,0,0,0,0,0,0,0,False,0
us,CITE,1,0,0,2,1,3,2,False,4
us,CITE.NB,0,0,0,0,0,0,0,False,0
us,CITR,1,3,0,2,1,4,3,True,7
us,CITR.NB,0,0,0,0,0,0,0,False,0
us,CIVB,0,0,0,2,1,2,2,False,3
us,CIVB.NB,0,0,0,0,0,0,0,False,0
us,CIVBP,0,0,0,0,0,0,0,False,0
us,CIVBP.NB,0,0,0,0,0,0,0,False,0
us,CIVI,0,0,0,2,1,2,2,False,3
us,CIX,1,3,0,2,1,4,3,True,7
us,CIX.NB,0,0,0,0,0,0,0,False,0
us,CIZN,0,0,0,0,0,0,0,False,0
us,CIZN.NB,0,0,0,0,0,0,0,False,0
us,CJMB,1,3,0,2,0,3,2,False,6
us,CJMB.NB,0,0,0,0,0,0,0,False,0
us,CJOY,0,0,0,0,0,0,0,False,0
us,CKHL,1,0,0,0,0,1,0,False,1
us,CKHL.NB,0,0,0,0,0,0,0,False,0
us,CKPT,1,0,0,2,1,3,2,False,4
us,CKPT.NB,0,0,0,0,0,0,0,False,0
us,CKX,1,3,0,2,1,4,3,True,7
us,CKX.NB,0,0,0,0,0,0,0,False,0
us,CL,1,3,0,2,1,4,3,True,7
us,CL.NB,0,0,0,0,0,0,0,False,0
us,CLAR,1,3,0,2,1,4,3,True,7
us,CLAR.NB,0,0,0,0,0,0,0,False,0
us,CLB,1,1,0,2,1,4,3,True,5
us,CLB.NB,0,0,0,0,0,0,0,False,0
us,CLBK,1,0,0,2,1,3,2,False,4
us,CLBK.NB,0,0,0,0,0,0,0,False,0
us,CLBR,1,1,0,0,0,2,1,False,2
us,CLBR.NB,0,0,0,0,0,0,0,False,0
us,CLBR_T,0,1,0,0,0,1,1,False,1
us,CLBT,1,3,0,2,1,4,3,True,7
us,CLBT.NB,0,0,0,0,0,0,0,False,0
us,CLBZ,0,0,0,0,0,0,0,False,0
us,CLCO,1,0,0,2,1,3,2,False,4
us,CLCO.NB,0,0,0,0,0,0,0,False,0
us,CLDI,1,2,0,2,1,4,3,True,6
us,CLDI.NB,0,0,0,0,0,0,0,False,0
us,CLDT,1,3,0,2,1,4,3,True,7
us,CLDT.NB,0,0,0,0,0,0,0,False,0
us,CLDT_PA,1,3,0,2,1,4,3,True,7
us,CLDT_PA.NB,0,0,0,0,0,0,0,False,0
us,CLDX,1,3,0,2,1,4,3,True,7
us,CLDX.NB,0,0,0,0,0,0,0,False,0
us,CLEU,1,0,0,2,0,2,1,False,3
us,CLEU.NB,0,0,0,0,0,0,0,False,0
us,CLF,1,0,0,2,1,3,2,False,4
us,CLF.NB,0,0,0,0,0,0,0,False,0
us,CLFD,1,0,0,2,1,3,2,False,4
us,CLFD.NB,0,0,0,0,0,0,0,False,0
us,CLGN,1,3,0,2,1,4,3,True,7
us,CLGN.NB,0,0,0,0,0,0,0,False,0
us,CLH,1,3,0,2,1,4,3,True,7
us,CLH.NB,0,0,0,0,0,0,0,False,0
us,CLHN,0,0,0,0,0,0,0,False,0
us,CLIK,1,2,0,2,0,3,2,False,5
us,CLIK.NB,0,0,0,0,0,0,0,False,0
us,CLIR,1,3,0,2,1,4,3,True,7
us,CLIR.NB,0,0,0,0,0,0,0,False,0
us,CLLB,0,0,0,0,0,0,0,False,0
us,CLLS,1,3,0,2,1,4,3,True,7
us,CLLS.NB,0,0,0,0,0,0,0,False,0
us,CLMB,1,1,0,2,1,4,3,True,5
us,CLMB.NB,0,0,0,0,0,0,0,False,0
us,CLMT,1,2,0,2,1,4,3,True,6
us,CLMT.NB,0,0,0,0,0,0,0,False,0
us,CLNE,1,3,0,2,1,4,3,True,7
us,CLNE.NB,0,0,0,0,0,0,0,False,0
us,CLNN,1,2,0,2,1,4,3,True,6
us,CLNN.NB,0,0,0,0,0,0,0,False,0
us,CLNS_PA,0,0,0,0,0,0,0,False,0
us,CLNS_PC,0,0,0,0,0,0,0,False,0
us,CLNS_PD,0,0,0,0,0,0,0,False,0
us,CLNS_PF,0,0,0,0,0,0,0,False,0
us,CLNY_PB,1,0,0,0,0,1,0,False,1
us,CLNY_PB.NB,0,0,0,0,0,0,0,False,0
us,CLNY_PE,1,0,0,0,0,1,0,False,1
us,CLNY_PE.NB,0,0,0,0,0,0,0,False,0
us,CLOE,1,0,0,2,1,3,2,False,4
us,CLOE.NB,0,0,0,0,0,0,0,False,0
us,CLOV,1,3,0,2,1,4,3,True,7
us,CLOV.NB,0,0,0,0,0,0,0,False,0
us,CLPR,1,2,0,2,1,4,3,True,6
us,CLPR.NB,0,0,0,0,0,0,0,False,0
us,CLPS,1,0,0,2,1,3,2,False,4
us,CLPS.NB,0,0,0,0,0,0,0,False,0
us,CLPT,1,3,0,2,1,4,3,True,7
us,CLPT.NB,0,0,0,0,0,0,0,False,0
us,CLRB,1,2,0,2,1,4,3,True,6
us,CLRB.NB,0,0,0,0,0,0,0,False,0
us,CLRC,1,0,0,0,0,1,0,False,1
us,CLRC.NB,0,0,0,0,0,0,0,False,0
us,CLRO,1,2,0,2,1,4,3,True,6
us,CLRO.NB,0,0,0,0,0,0,0,False,0
us,CLS,1,3,0,2,1,4,3,True,7
us,CLS.NB,0,0,0,0,0,0,0,False,0
us,CLSD,1,0,0,2,1,3,2,False,4
us,CLSD.NB,0,0,0,0,0,0,0,False,0
us,CLSK,0,0,0,2,1,2,2,False,3
us,CLSKW,0,0,0,2,1,2,2,False,3
us,CLST,1,3,0,2,1,4,3,True,7
us,CLST.NB,0,0,0,0,0,0,0,False,0
us,CLV,0,0,0,0,0,0,0,False,0
us,CLVR.NB,0,0,0,0,0,0,0,False,0
us,CLVT,1,2,0,2,1,4,3,True,6
us,CLVT.NB,0,0,0,0,0,0,0,False,0
us,CLW,1,3,0,2,1,4,3,True,7
us,CLW.NB,0,0,0,0,0,0,0,False,0
us,CLWT,1,3,0,2,1,4,3,True,7
us,CLWT.NB,0,0,0,0,0,0,0,False,0
us,CLX,1,1,0,2,1,4,3,True,5
us,CLX.NB,0,0,0,0,0,0,0,False,0
us,CLYM,1,2,0,2,1,4,3,True,6
us,CLYM.NB,0,0,0,0,0,0,0,False,0
us,CM,0,0,0,2,1,2,2,False,3
us,CM.NB,0,0,0,0,0,0,0,False,0
us,CMA,0,0,0,2,1,2,2,False,3
us,CMA.NB,0,0,0,0,0,0,0,False,0
us,CMAX,1,0,0,2,1,3,2,False,4
us,CMAX.NB,0,0,0,0,0,0,0,False,0
us,CMA_PB,0,0,0,0,0,0,0,False,0
us,CMBM,1,2,0,2,1,4,3,True,6
us,CMBM.NB,0,0,0,0,0,0,0,False,0
us,CMBT,1,3,0,2,1,4,3,True,7
us,CMBT.NB,0,0,0,0,0,0,0,False,0
us,CMC,1,2,0,2,1,4,3,True,6
us,CMC.NB,0,0,0,0,0,0,0,False,0
us,CMCL,1,3,0,2,1,4,3,True,7
us,CMCL.NB,0,0,0,0,0,0,0,False,0
us,CMCM,1,3,0,2,1,4,3,True,7
us,CMCM.NB,0,0,0,0,0,0,0,False,0
us,CMCO,1,3,0,2,1,4,3,True,7
us,CMCO.NB,0,0,0,0,0,0,0,False,0
us,CMCSA,1,0,0,2,1,3,2,False,4
us,CMCSA.NB,0,0,0,0,0,0,0,False,0
us,CMCSV,0,0,0,0,0,0,0,False,0
us,CMCT,1,2,0,2,1,4,3,True,6
us,CMCT.NB,0,0,0,0,0,0,0,False,0
us,CMCTP,1,0,0,0,0,1,0,False,1
us,CMCTP.NB,0,0,0,0,0,0,0,False,0
us,CMDB,1,3,0,2,0,3,2,False,6
us,CMDB.NB,0,0,0,0,0,0,0,False,0
us,CME,1,0,0,2,1,3,2,False,4
